,Tachometer main frequency,Class6,Class10,Tachometer mean,Tachometer entropy,Tachometer kurtosis,Tachometer rms,Tachometer peak to peak,Tachometer shape indicator,Tachometer impulse indicator,Tachometer crest indicator,Tachometer clearance indicator,Tachometer skewness,Underhang bearing accelerometer axial mean,Underhang bearing accelerometer axial entropy,Underhang bearing accelerometer axial kurtosis,Underhang bearing accelerometer axial rms,Underhang bearing accelerometer axial peak to peak,Underhang bearing accelerometer axial shape indicator,Underhang bearing accelerometer axial impulse indicator,Underhang bearing accelerometer axial crest indicator,Underhang bearing accelerometer axial clearance indicator,Underhang bearing accelerometer axial skewness,Underhang bearing accelerometer radiale mean,Underhang bearing accelerometer radiale entropy,Underhang bearing accelerometer radiale kurtosis,Underhang bearing accelerometer radiale rms,Underhang bearing accelerometer radiale peak to peak,Underhang bearing accelerometer radiale shape indicator,Underhang bearing accelerometer radiale impulse indicator,Underhang bearing accelerometer radiale crest indicator,Underhang bearing accelerometer radiale clearance indicator,Underhang bearing accelerometer radiale skewness,Underhang bearing accelerometer tangential mean,Underhang bearing accelerometer tangential entropy,Underhang bearing accelerometer tangential kurtosis,Underhang bearing accelerometer tangential rms,Underhang bearing accelerometer tangential peak to peak,Underhang bearing accelerometer tangential shape indicator,Underhang bearing accelerometer tangential impulse indicator,Underhang bearing accelerometer tangential crest indicator,Underhang bearing accelerometer tangential clearance indicator,Underhang bearing accelerometer tangential skewness,Overhang bearing accelerometer axial mean,Overhang bearing accelerometer axial entropy,Overhang bearing accelerometer axial kurtosis,Overhang bearing accelerometer axial rms,Overhang bearing accelerometer axial peak to peak,Overhang bearing accelerometer axial shape indicator,Overhang bearing accelerometer axial impulse indicator,Overhang bearing accelerometer axial crest indicator,Overhang bearing accelerometer axial clearance indicator,Overhang bearing accelerometer axial skewness,Overhang bearing accelerometer radiale mean,Overhang bearing accelerometer radiale entropy,Overhang bearing accelerometer radiale kurtosis,Overhang bearing accelerometer radiale rms,Overhang bearing accelerometer radiale peak to peak,Overhang bearing accelerometer radiale shape indicator,Overhang bearing accelerometer radiale impulse indicator,Overhang bearing accelerometer radiale crest indicator,Overhang bearing accelerometer radiale clearance indicator,Overhang bearing accelerometer radiale skewness,Overhang bearing accelerometer tangential mean,Overhang bearing accelerometer tangential entropy,Overhang bearing accelerometer tangential kurtosis,Overhang bearing accelerometer tangential rms,Overhang bearing accelerometer tangential peak to peak,Overhang bearing accelerometer tangential shape indicator,Overhang bearing accelerometer tangential impulse indicator,Overhang bearing accelerometer tangential crest indicator,Overhang bearing accelerometer tangential clearance indicator,Overhang bearing accelerometer tangential skewness,Microphone mean,Microphone entropy,Microphone kurtosis,Microphone rms,Microphone peak to peak,Microphone shape indicator,Microphone impulse indicator,Microphone crest indicator,Microphone clearance indicator,Microphone skewness,filePath
299,18.2,imbalance,imbalance,0.003059238,2.159252995,3.600788594,1.643015176,-6.3514,1.55944196,4.81087672,3.084998894,5.903280582,2.357238104,0.038613865,3.653618042,-0.812919336,1.066947419,-5.9823,1.166974313,4.475627201,3.835240545,5.048721566,-0.448710382,-0.000140599,2.649397003,-0.776502049,0.346011199,-2.71051,1.167092015,6.485246208,5.556756558,7.293049684,-0.315039527,0.000645096,1.794045618,-0.410056149,0.105814145,-0.80959,1.219693589,5.260234076,4.31275045,6.105509053,-0.112781619,0.011197696,1.849937999,0.149648276,0.117843226,-0.8509,1.257740543,5.464361646,4.344585754,6.471557782,-0.326976934,0.003159966,1.471272297,-0.264693967,0.033368552,-0.23352,1.232316049,4.419468461,3.586310887,5.167553715,-0.17743915,-0.011934335,3.501331786,0.020645892,0.802230133,-5.5874,1.253400009,5.183712723,4.135720989,6.110089362,0.22215308,0.014954215,1.910553216,0.303455948,0.132914521,-0.96315,1.24350365,6.349595879,5.106214108,7.376122679,0.747729262,D:/full\imbalance\15g\18.6368.csv
300,19.2,imbalance,imbalance,-0.000812057,2.156992744,3.562502918,1.646546727,-6.3736,1.551910466,4.760690745,3.067632347,5.825648784,2.349329497,0.011648363,3.614005032,-0.748285077,1.020834482,-5.7738,1.169870562,4.554754593,3.893383373,5.138895936,-0.448502478,0.000109757,2.705651531,-0.755279189,0.361218556,-2.57894,1.178017118,5.718242264,4.854124934,6.472319153,-0.249088262,0.000219154,2.078439078,-1.039878736,0.168514509,-0.99993,1.158998951,3.796925059,3.276038391,4.260545774,0.033493793,0.014081297,1.777033782,-0.47697452,0.103580224,-0.66846,1.203323583,4.643903544,3.859230892,5.346027052,-0.29016531,0.002648335,1.46711014,-0.493440861,0.031912446,-0.190484,1.223579366,3.658839164,2.990275306,4.267413156,-0.095395665,0.021721902,3.643338546,-0.244932966,0.936473015,-5.8147,1.234327891,4.461502267,3.614519528,5.208504705,0.329012567,0.015621089,1.959574562,0.251113279,0.143789016,-1.01961,1.241808608,6.148026697,4.950864939,7.140831859,0.73959733,D:/full\imbalance\15g\19.6608.csv
301,20.4,imbalance,imbalance,-0.001249934,2.15243239,3.561344438,1.646466372,-6.2194,1.551223383,4.735638301,3.052840972,5.793013608,2.349223181,-0.000121108,3.531276336,-0.734174905,0.935387218,-5.1925,1.17052196,4.430124515,3.784742761,4.996549682,-0.449643085,0.000811399,2.82822175,-0.607816688,0.403740727,-2.6261,1.209788617,4.774841958,3.946839878,5.514954607,-0.129054058,0.001239574,2.254752623,-1.285042649,0.219265374,-1.04346,1.131834392,2.747596665,2.427560678,3.03731476,0.070620403,0.016924884,1.642937844,-0.427482792,0.077152928,-0.47085,1.203273476,3.980867135,3.308364401,4.58198177,-0.295787988,0.003123008,1.457977411,-0.601833267,0.0286676,-0.171366,1.21038454,3.635088624,3.003251037,4.208333523,-0.083061053,0.105905897,3.416555301,-0.294183745,0.742105602,-4.8451,1.240804222,4.124000149,3.323650963,4.85906177,-0.105277088,0.013457106,1.966507255,0.25281823,0.145089414,-1.00133,1.239006977,5.845619091,4.717987228,6.783088171,0.737243157,D:/full\imbalance\15g\20.8896.csv
302,20.6,imbalance,imbalance,-0.001325407,2.154825726,3.49290248,1.652393172,-6.3328,1.545480807,4.721480212,3.055023518,5.766442679,2.334698221,0.007753706,3.532969864,-0.750716178,0.932401135,-5.199,1.169359907,4.377569488,3.743560439,4.936218846,-0.442424885,0.000826187,2.8349815,-0.60751737,0.406291553,-2.6294,1.211846549,4.813185907,3.971778367,5.568697463,-0.109383764,0.001235148,2.221725955,-1.256867863,0.208933381,-1.04759,1.133554144,2.896693144,2.555407838,3.201961723,0.060404923,0.006137027,1.633370807,-0.381547991,0.073483418,-0.45853,1.224559987,4.1596108,3.396820772,4.853943541,-0.216058744,0.002423834,1.457452536,-0.654110563,0.028400882,-0.168157,1.205422624,3.685592531,3.057510668,4.258366591,-0.087769889,-0.067639447,3.348576271,-0.174325185,0.689182208,-4.7329,1.259408795,4.634458939,3.679868648,5.505627656,-0.162775759,0.013430307,1.97012742,0.275843021,0.145929259,-1.02492,1.240033819,5.973147407,4.816922988,6.932150099,0.743087739,D:/full\imbalance\15g\21.0944.csv
303,21.8,imbalance,imbalance,0.003361055,2.158800736,3.335080899,1.666321734,-6.2932,1.537444748,4.632664821,3.013223616,5.649207661,2.300947029,0.027062109,3.599320531,-0.749332461,0.987467694,-5.4985,1.170408955,4.34470018,3.712121443,4.904197592,-0.452439401,-0.000201268,2.913144621,-0.549458395,0.44008997,-3.0509,1.227754989,4.579705801,3.730146358,5.36987573,-0.024513359,0.000413352,2.124843425,-1.118090424,0.180707467,-1.06018,1.14700664,3.501367619,3.052613209,3.897164221,0.060744666,0.011823887,1.651709532,-0.138390559,0.077945607,-0.53822,1.231628635,4.672078013,3.793414572,5.45169246,-0.216203069,0.003430175,1.457906098,-0.561528176,0.028675827,-0.186121,1.208760422,4.1932977,3.469089178,4.842950496,-0.094218986,0.079702798,3.17065024,-0.289915802,0.576446659,-3.7689,1.242602942,4.345524834,3.497114555,5.109911854,0.143346674,0.014737208,1.950966481,0.202111584,0.14152333,-0.98948,1.236419477,5.882115025,4.757378166,6.812121838,0.707967196,D:/full\imbalance\15g\22.3232.csv
304,22.8,imbalance,imbalance,-0.00154212,2.159794738,3.284385724,1.670930724,-6.2242,1.527952052,4.572798689,2.992763212,5.557496902,2.289980844,0.021321931,3.60303378,-0.685554017,0.991240424,-5.8492,1.174315947,4.817318603,4.102233827,5.445537448,-0.479144104,9.53E-05,3.064396687,-0.627965995,0.519172552,-3.2607,1.226027528,4.258734469,3.47360428,5.007013309,0.028854839,0.000565092,2.000005091,-0.729610892,0.149383905,-1.02319,1.190366613,4.298292072,3.610897705,4.909734905,0.174145261,0.00623609,1.695641762,-0.164102533,0.086292591,-0.58648,1.239731467,4.745863923,3.828138632,5.567871128,-0.251476717,0.002872965,1.45909831,-0.515233014,0.029061997,-0.184779,1.213244155,3.998337453,3.295575287,4.629059134,-0.099207669,0.020484132,3.419440471,-0.191552638,0.740402502,-4.9168,1.241461259,4.67742926,3.767680406,5.495613782,0.277167544,0.01565516,1.96098451,0.198501707,0.143863378,-0.99172,1.23731738,5.914833378,4.780368781,6.851630534,0.708883449,D:/full\imbalance\15g\23.3472.csv
305,24,imbalance,imbalance,-0.000466152,2.160629227,3.189842301,1.679613154,-6.3355,1.521057258,4.565762277,3.001703094,5.538680551,2.269447537,0.006639097,3.528003624,-0.672146492,0.918130364,-5.2012,1.175146975,4.504090454,3.832789046,5.092312378,-0.474678129,4.06E-05,3.209227259,-0.78706321,0.609173685,-3.4433,1.198564442,3.74911885,3.12800774,4.313921779,0.058657754,0.000528691,1.944504826,-0.464161055,0.136872814,-1.01564,1.217173852,4.678557531,3.843787413,5.422646008,0.187255688,0.004855194,1.663568696,0.289222227,0.079795659,-0.57289,1.265942453,5.30439708,4.190077573,6.303656314,-0.449528686,0.00252622,1.458194058,-0.539349705,0.028690562,-0.187795,1.209246198,4.163872854,3.443362371,4.808858016,-0.106262553,-0.016717158,3.270805713,-0.190066638,0.632103239,-4.3362,1.247415061,4.759532082,3.815515966,5.611730686,-0.148637487,0.013880112,1.963700211,0.234477149,0.144281063,-1.00438,1.235316524,5.898190549,4.774639079,6.826129039,0.712297246,D:/full\imbalance\15g\24.576.csv
306,25.2,imbalance,imbalance,0.000654435,2.161284573,3.163116002,1.682094597,-6.2606,1.519953587,4.515237189,2.97064149,5.476565192,2.263583983,0.013912221,3.505815589,-0.680562209,0.892556646,-5.0665,1.174655228,4.446692658,3.785530046,5.027033943,-0.465791886,-0.000228471,3.178236228,-0.80048263,0.590643957,-3.4194,1.198100255,4.087558664,3.411700021,4.70354023,0.011824199,0.000405362,1.82511622,0.090722413,0.112136614,-1.00093,1.258388498,6.273055225,4.98499091,7.421861799,0.253863131,0.009203431,1.621271352,0.164665881,0.071318995,-0.58077,1.248866518,6.35894246,5.091771114,7.491360616,-0.38460838,0.002923762,1.455562224,-0.671008433,0.02772229,-0.181448,1.201175678,4.009134295,3.337675219,4.617027995,-0.085871682,0.015210706,3.426214264,-0.387622463,0.742150355,-5.006,1.22645229,4.208754563,3.431649643,4.904863813,0.083171698,0.012902073,1.981560435,0.150541869,0.148040054,-1.01557,1.230375433,5.727842669,4.655361702,6.617274623,0.684856169,D:/full\imbalance\15g\25.8048.csv
307,26,imbalance,imbalance,0.000253062,2.160631453,3.105504583,1.687590725,-6.4193,1.514645617,4.492623707,2.966122013,5.440398324,2.25101938,0.021918773,3.600675869,-0.517748583,0.96818776,-6.0404,1.18275012,4.992363173,4.220978792,5.65993818,-0.51074156,-6.46E-05,3.260947804,-0.863102517,0.648320271,-3.9,1.187672773,4.249511634,3.578015536,4.853166249,0.012735351,0.000478198,1.951234633,-0.590868479,0.138264916,-1.17375,1.1992027,5.480697508,4.570284497,6.280784556,-0.043059699,0.00780209,1.539344959,-0.069410639,0.052775399,-0.3653,1.242826821,4.554917069,3.664965215,5.354067901,-0.270064727,0.002661409,1.451698058,-0.811531348,0.026157635,-0.149592,1.188048574,3.433616419,2.890131343,3.924099254,-0.078134091,-0.033594915,3.409787224,-0.194391989,0.727721337,-5.0738,1.244505358,4.636873559,3.725876735,5.455660593,-0.082463746,0.014187433,2.018449693,0.216692056,0.156806914,-1.05807,1.235186398,5.729342226,4.638443423,6.631975662,0.713828298,D:/full\imbalance\15g\26.624.csv
308,27.2,imbalance,imbalance,0.001206716,2.161492928,3.036397748,1.693991269,-6.3326,1.50968669,4.437200594,2.939153284,5.366183699,2.235757649,0.018469356,3.588848832,-0.465656963,0.951238169,-6.0269,1.187076675,5.108892138,4.30375918,5.804192532,-0.526523862,-0.000347633,3.196884981,-0.752614436,0.600811371,-3.7696,1.204726856,4.460492961,3.702493173,5.155586001,-0.030019188,0.00073174,2.132836456,-0.791990214,0.180033516,-1.37962,1.178038871,4.607630117,3.911271715,5.21386663,0.068972808,0.007244635,1.593073751,0.349686025,0.065087584,-0.46392,1.258347005,5.53662302,4.399917509,6.549763323,-0.53895414,0.002450353,1.455078215,-0.626450499,0.027487695,-0.170404,1.201304156,4.088404074,3.403304696,4.699667884,-0.117924474,-0.032501555,3.504667245,-0.240258719,0.802008389,-5.4365,1.236505743,4.316315796,3.490736554,5.052388016,0.070796298,0.014805835,2.025006045,0.184474867,0.158265198,-1.08197,1.23291762,5.76965618,4.679676962,6.669128669,0.698422408,D:/full\imbalance\15g\27.8528.csv
309,28,imbalance,imbalance,0.001244168,2.161403123,2.995446798,1.697866114,-6.2216,1.506217187,4.421690417,2.935626054,5.341931346,2.226701323,0.010325835,3.563560932,-0.440150607,0.922973431,-5.7874,1.189437165,5.000676963,4.204238031,5.685773546,-0.528774256,0.000871049,3.149902161,-0.66685292,0.568603555,-3.8166,1.215961013,4.942724444,4.064870822,5.763114508,-0.047223567,0.00026862,2.222436502,-0.786605981,0.202796512,-1.52779,1.175588866,5.279052884,4.490560465,5.963728061,0.113057102,0.01131006,1.593885577,-0.101492614,0.065755088,-0.45273,1.231727295,5.073761844,4.119224983,5.93356314,-0.325530932,0.003351283,1.455037065,-0.675065368,0.027566533,-0.162697,1.200399924,3.763729227,3.135396091,4.329781585,-0.099555232,0.143822713,3.242234512,-0.489961764,0.63428226,-3.9642,1.216885604,3.818054188,3.13756213,4.434899265,-0.113052436,0.01394683,2.035311803,0.157835683,0.160470464,-1.08435,1.230957853,5.649026973,4.589131106,6.526960781,0.685555128,D:/full\imbalance\15g\28.672.csv
310,29,imbalance,imbalance,-0.001183118,2.160323966,2.960871936,1.701692624,-6.3558,1.50077345,4.401711672,2.932962116,5.307559882,2.219025103,0.008631023,3.518059246,-0.414590743,0.869834425,-5.5373,1.194274995,4.993431628,4.181140564,5.693520823,-0.512923602,0.000884386,3.133410721,-0.58848822,0.55585658,-4.0947,1.222923069,5.088100568,4.160605598,5.956465665,-0.049527777,0.000662608,2.216052884,-0.357493185,0.199829426,-1.8735,1.215515709,6.781676207,5.579258381,7.839043493,0.28036202,0.009194129,1.68421021,-0.580549654,0.084340583,-0.48768,1.197726755,3.756467748,3.136331163,4.309914893,-0.303077832,0.003110285,1.461032804,-0.582767632,0.029799762,-0.175268,1.215638039,3.598888436,2.960493438,4.181685778,-0.074166876,0.008629793,4.261174868,-1.279624894,2.035090539,-8.647,1.133942507,2.599370931,2.292330445,2.880815584,-0.128849394,0.013196153,2.025402361,0.059779631,0.157764226,-1.04842,1.224559754,5.470241942,4.467109036,6.303541869,0.642205936,D:/full\imbalance\15g\29.696.csv
311,30.2,imbalance,imbalance,-0.000759457,2.165147605,2.939139395,1.703235706,-6.3527,1.49941404,4.388370338,2.92672352,5.290153811,2.213986979,0.01813684,3.569347855,-0.374021687,0.907110761,-5.7639,1.198420875,4.892051609,4.082081439,5.591784558,-0.501612961,0.000751061,3.135732755,-0.503492934,0.554066395,-4.4121,1.229212738,5.416983902,4.406872574,6.360101337,-0.036221252,0.000723751,2.196383434,-0.065290982,0.194509902,-2.06298,1.236880049,7.715322191,6.237728709,9.015629025,0.319962734,0.010457244,1.596348309,-0.295052742,0.066142869,-0.43591,1.220780336,4.529647903,3.710452871,5.260255362,-0.295172591,0.003558561,1.455963027,-0.657293554,0.027951199,-0.169165,1.203176451,3.768298873,3.131958634,4.340221982,-0.088901022,0.123516984,3.519789274,-0.622048866,0.832929925,-4.8674,1.209934462,3.742977692,3.09353755,4.326250547,-0.024719267,0.012808025,2.060196365,0.029389244,0.165879971,-1.10396,1.223165749,5.501223571,4.497529116,6.337256522,0.638141661,D:/full\imbalance\15g\30.9248.csv
312,31,imbalance,imbalance,-0.000509729,2.172245917,2.765004878,1.719948366,-6.3643,1.484877323,4.277697395,2.880842296,5.135534584,2.17461037,0.019118562,3.553218044,-0.35970649,0.887071923,-6.0538,1.200738886,5.306646066,4.419483809,6.07232836,-0.491857318,0.00018297,3.152136055,-0.330874804,0.560438225,-5.116,1.237493958,5.744327183,4.641903214,6.762736,0.04123486,0.000819122,2.179367208,0.197731246,0.190425153,-2.24493,1.253206115,8.193463886,6.538001841,9.648132377,0.361682576,0.006752388,1.576193026,-0.033027404,0.06121269,-0.41515,1.243364789,4.845273703,3.896904388,5.697422177,-0.347853725,0.003060927,1.454196119,-0.710018924,0.027202717,-0.163107,1.19630238,3.788337567,3.166705701,4.349271075,-0.091841231,0.101708461,3.377327604,0.101898494,0.713504789,-5.2826,1.258526936,5.536599419,4.399269703,6.537437381,0.198309802,0.01362625,2.062529361,-0.016329537,0.166356752,-1.11784,1.221401325,5.505443994,4.507481595,6.338465882,0.617799148,D:/full\imbalance\15g\31.744.csv
313,32.8,imbalance,imbalance,0.003247929,2.176094673,2.66938596,1.729337377,-6.3576,1.480167102,4.273330576,2.887059556,5.125737135,2.152646547,0.005524496,3.457156525,-0.353754223,0.801854946,-5.4777,1.203918288,5.148357357,4.27633454,5.899030458,-0.489985353,7.44E-05,3.086474292,-0.310705492,0.523011495,-4.5346,1.239349213,5.922679434,4.778862464,6.971538267,-0.072364253,0.000513439,2.361937727,-0.167502761,0.23936421,-2.10776,1.227362609,6.534606442,5.324104219,7.591497239,0.368404892,0.006450566,1.547786299,-0.159579496,0.054609403,-0.41044,1.236414407,5.057105672,4.0901381,5.920549031,-0.20626389,0.002935686,1.452105687,-0.760936894,0.026352691,-0.148462,1.192329652,3.410212233,2.860125325,3.907013602,-0.069882549,0.061092235,3.189322136,0.038060986,0.586180077,-4.4173,1.259677343,4.882221468,3.875771438,5.762061675,0.237552864,0.013797061,2.054168131,-0.123209828,0.164096097,-1.08581,1.215716755,5.421884885,4.459825748,6.225828322,0.572575621,D:/full\imbalance\15g\33.5872.csv
314,34,imbalance,imbalance,-0.00027026,2.176448034,2.657708268,1.730476843,-6.3458,1.475949301,4.20512581,2.849099091,5.035794331,2.149963095,0.015549725,3.462137024,-0.291961648,0.792434517,-5.7274,1.21285493,5.426080264,4.473808147,6.256276871,-0.435454225,0.000120278,3.086401971,-0.113393033,0.521175485,-4.8073,1.248060402,5.975980873,4.788214468,7.054538748,0.022592135,0.000713404,2.426714634,-0.127763502,0.258350036,-2.29872,1.226754211,6.471620207,5.275400851,7.513750084,0.370629626,0.016341642,1.580463618,0.128421533,0.063912102,-0.49402,1.238208579,5.396908465,4.358642441,6.325804797,-0.29936457,0.00425001,1.454227591,-0.699938994,0.02737437,-0.168267,1.19649068,3.685800572,3.08050922,4.23010454,-0.088604106,0.078013603,3.342512462,-0.181469954,0.682707729,-4.735,1.24608768,4.387631844,3.521126093,5.16108684,0.023380376,0.014062835,2.062379377,-0.182917911,0.165938881,-1.11519,1.212476575,5.539843856,4.569031659,6.354007219,0.549988262,D:/full\imbalance\15g\34.816.csv
315,35.2,imbalance,imbalance,0.001304157,2.180224577,2.628982477,1.73350227,-6.3263,1.474867547,4.231464749,2.869047296,5.066513722,2.143163319,0.017029581,3.492104112,-0.136397883,0.81078357,-5.8967,1.223725679,5.43443015,4.4408892,6.301192074,-0.437851078,-0.000186087,3.085093095,0.142282015,0.520263293,-5.5762,1.254766937,7.119369316,5.673857915,8.400968413,0.068884099,0.000493678,2.457828028,0.005848601,0.268171423,-2.55793,1.232880877,7.407727989,6.008470182,8.618823223,0.417314581,0.013441404,1.549502135,0.247665671,0.056260766,-0.45726,1.257844302,5.384108442,4.280425194,6.368399217,-0.149620171,0.003122688,1.452317672,-0.728465471,0.026459954,-0.159917,1.192579222,3.662432427,3.071018142,4.193688514,-0.079734657,0.139069224,3.287592782,0.061162363,0.656751058,-4.9806,1.245830868,5.00057779,4.013849646,5.871558193,-0.090765087,0.014061786,2.073731745,-0.153401135,0.168650242,-1.08846,1.213120864,5.240904788,4.32018354,6.011397814,0.556275333,D:/full\imbalance\15g\36.0448.csv
316,36.2,imbalance,imbalance,-0.001702013,2.177157383,2.622544157,1.734115052,-6.3625,1.471371538,4.211288259,2.862151502,5.035100703,2.141747961,0.007530794,3.50963483,-0.119619203,0.821250778,-6.0131,1.230863607,5.505121255,4.472568059,6.41399116,-0.417257376,0.000471449,3.07187752,0.539297774,0.517002673,-5.2417,1.26592066,7.506601365,5.92975658,8.878221307,0.300797653,0.000850962,2.479222471,0.176455438,0.274684616,-3.0981,1.244966162,8.166383924,6.559522799,9.5594194,0.443802114,0.014423444,1.5780299,0.051549576,0.062912678,-0.46128,1.238248348,5.22695303,4.221247732,6.124399759,-0.281734077,0.003956126,1.453054275,-0.694373052,0.026866187,-0.153429,1.195249764,3.498570384,2.927062184,4.009954861,-0.102945714,-0.093305728,3.522262004,-0.225016061,0.820260387,-5.5882,1.241633665,4.302711369,3.465363007,5.053955,0.037742743,0.013781312,2.082637988,-0.180292311,0.170708538,-1.10336,1.212113954,5.240870313,4.323743898,6.008784503,0.550311256,D:/full\imbalance\15g\37.0688.csv
317,36.4,imbalance,imbalance,-0.001262597,2.174889864,2.614431061,1.734914735,-6.329,1.471136729,4.188069973,2.846825784,5.007281306,2.140007632,0.007342227,3.571988891,-0.118321205,0.874607941,-6.4753,1.231125762,5.547194551,4.505790327,6.463010922,-0.411466542,0.001018619,3.019393219,0.361702244,0.489028157,-5.1114,1.254959998,7.750792322,6.176126997,9.112475806,0.253798481,0.000788918,2.475023522,0.082487039,0.273156553,-2.59,1.240064462,7.092462854,5.719430783,8.287156049,0.416975584,0.007084141,1.56459479,-0.159628055,0.058587737,-0.39511,1.243775532,4.521199979,3.63506104,5.31874082,-0.111073167,0.002502205,1.453027927,-0.797761871,0.026680214,-0.155502,1.189954126,3.607610498,3.031722332,4.126537904,-0.009905643,-0.014168915,3.455313091,-0.458244011,0.766346775,-5.3808,1.220476399,4.635711689,3.798280485,5.388696544,5.42E-06,0.012461287,2.112888938,-0.137078276,0.178134323,-1.16455,1.213273507,5.324093374,4.388205417,6.108509104,0.572607363,D:/full\imbalance\15g\37.4784.csv
318,37.6,imbalance,imbalance,1.62E-05,2.178753066,2.567402791,1.739783045,-6.396,1.468176118,4.188789987,2.853056888,5.004654976,2.12892224,0.008545548,3.672493139,-0.084865453,0.958194092,-6.6564,1.243711022,5.353623576,4.304555867,6.290641586,-0.288318009,0.000274478,3.114940653,1.306258351,0.545073154,-7.0442,1.282301368,8.301140088,6.473626479,9.846709218,0.305785478,0.000672178,2.513222963,-0.094605595,0.283524994,-2.6497,1.233792486,6.529167754,5.291949681,7.61860449,0.268765214,0.009532917,1.602432402,0.089711148,0.067381297,-0.48569,1.234363718,5.523753739,4.474980639,6.454169537,-0.469137234,0.003384509,1.453439485,-0.76378922,0.026941536,-0.160553,1.192906618,3.850026135,3.22743296,4.412676935,-0.07972235,0.144970852,3.858351903,-0.437563345,1.159841691,-7.4666,1.221823232,4.081235916,3.340283445,4.745787708,-0.026416813,0.012900862,2.119146616,-0.169214538,0.179641999,-1.14663,1.211805263,5.180875293,4.275336519,5.941042672,0.56211843,D:/full\imbalance\15g\38.5024.csv
319,38.4,imbalance,imbalance,0.00051865,2.178530865,2.555327164,1.740950763,-6.4601,1.467645506,4.179493782,2.847754288,4.993102308,2.126184227,0.017317868,3.726974736,-0.126857696,1.006993361,-7.1953,1.241872151,5.205168168,4.19138811,6.105636221,-0.191973408,0.000647992,3.328309135,1.534555943,0.68121848,-8.192,1.272638455,9.318292939,7.32202685,10.99383369,0.393012711,0.000756604,2.536883594,-0.153461618,0.290649136,-2.9467,1.22879838,6.637602585,5.401701933,7.722020082,0.194586999,0.008289632,1.732801367,0.290837445,0.094945543,-0.59097,1.238427755,5.01316131,4.048004648,5.847216905,-0.777139105,0.002677043,1.460897718,-0.523336941,0.029708688,-0.182262,1.21458851,4.337715634,3.571345848,5.033697318,-0.185963616,0.045894481,4.259904206,-0.648813732,1.752659762,-9.458,1.220408788,3.414047846,2.797462522,3.991492928,0.048719589,0.012885139,2.129509298,-0.175360383,0.182202465,-1.15647,1.211969654,5.122065694,4.226232626,5.873468216,0.562306842,D:/full\imbalance\15g\39.3216.csv
320,39.2,imbalance,imbalance,0.002467082,2.181021857,2.44005378,1.752876589,-6.3566,1.459146535,4.128435101,2.829349214,4.920460997,2.099069169,0.016537816,3.699816391,-0.139242002,0.983416978,-6.7405,1.2421817,5.007419056,4.031148627,5.880716228,-0.2596491,-0.000330939,3.466485079,0.974840518,0.787581444,-8.2257,1.246634842,8.30845665,6.664707553,9.683667078,0.394910147,0.000465552,2.553151122,-0.124938206,0.296288127,-2.9125,1.232129649,6.203312347,5.034626308,7.226004288,0.214666774,0.021608421,1.921121546,0.753645211,0.13590755,-0.84952,1.263419268,4.907911304,3.884625973,5.80880112,-0.749093185,0.004373748,1.468941674,-0.281481491,0.032726061,-0.207461,1.225800152,4.280516436,3.492018196,4.990015446,-0.228867462,-0.00228138,4.614207456,-0.869059382,2.589316115,-12.0318,1.186510001,3.008253594,2.535379887,3.439549881,-0.166712947,0.013531932,2.113998383,-0.218563758,0.178245494,-1.14043,1.208686734,5.129165546,4.243585538,5.871360784,0.536430431,D:/full\imbalance\15g\40.1408.csv
321,40.6,imbalance,imbalance,0.000339572,2.186980554,2.371203536,1.760081758,-6.417,1.451422395,4.068411876,2.803051606,4.83708525,2.082658406,0.006516614,3.537136653,-0.087968908,0.834799556,-6.281,1.243680398,5.62382802,4.521923821,6.605440601,-0.307871006,-0.000207737,3.544406249,-0.4529738,0.851735977,-6.9818,1.195093351,4.989798584,4.175237509,5.684982308,0.035294132,0.000787177,2.60027312,-0.082898585,0.315605407,-2.9919,1.236654605,6.232930219,5.040154457,7.277844281,0.40472299,0.01147338,1.73602,0.182854847,0.095621145,-0.67547,1.23202542,5.65717346,4.591766832,6.596208636,-0.667211551,0.002913752,1.456035988,-0.631311277,0.027904779,-0.16905,1.201019564,4.065551149,3.3850832,4.679075415,-0.148861847,0.083266248,3.916658414,-1.011201962,1.295812797,-7.129,1.162430476,3.232938587,2.78118877,3.627659426,0.054002127,0.013999744,2.127478884,-0.245234727,0.181534886,-1.1495,1.207435551,5.091871361,4.217095776,5.827211599,0.5240445,D:/full\imbalance\15g\41.7792.csv
